,0,1,2,3,4,5,6,actual_anomaly,recon_losses,anomaly_score,predicted_labels
1354,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.025778454922638645,8.039403e-09,0
1355,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.02577845492300994,8.039403e-09,0
1356,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.02577845492300994,8.039403e-09,0
1357,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.025778454923257466,8.039403e-09,0
1358,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.02577845492325747,8.039403e-09,0
1359,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.025778454921524772,8.039403e-09,0
1360,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.025778454921524776,8.039403e-09,0
1361,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.025778454922638645,8.039403e-09,0
1362,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.02577845492338123,8.039403e-09,0
1363,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.025246994149129443,8.039403e-09,0
1364,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.02524699414739675,8.039403e-09,0
1365,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.02498130495245174,8.039403e-09,0
1366,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.024183995892566885,8.039403e-09,0
1367,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.02418399589071043,8.039403e-09,0
1368,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.023918244002966375,8.039403e-09,0
1369,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.023652492114974798,8.039403e-09,0
1370,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.023386740226240637,8.039403e-09,0
1371,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.023386740227478272,8.039403e-09,0
1372,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.02312098833763024,8.039403e-09,0
1373,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.022855236449514895,8.039403e-09,0
1374,8.039403e-09,0.0,8.039403e-09,8.039403e-09,8.039403e-09,8.039403e-09,8.039403e-09,0.0,0.022323679277497854,8.039403e-09,0
1375,8.039403e-09,0.0,8.039403e-09,8.039403e-09,8.039403e-09,8.039403e-09,8.039403e-09,0.0,0.02205792738851616,8.039403e-09,0
1376,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.02205792738715476,8.039403e-09,0
1377,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.021659382236314754,8.039403e-09,0
1378,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.021659382236933578,8.039403e-09,0
1379,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.021659382239903904,8.039403e-09,0
1380,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.021659382241141546,8.039403e-09,0
1381,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.021659382239161324,8.039403e-09,0
1382,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.02165938223668605,8.039403e-09,0
1383,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.02165938223383948,8.039403e-09,0
1384,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.02165938223383948,8.039403e-09,0
1385,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.021659382235943467,8.039403e-09,0
1386,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.021659382235943467,8.039403e-09,0
1387,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.02219084301081407,8.039403e-09,0
1388,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.02219084300908138,8.039403e-09,0
1389,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.022456594899300707,8.039403e-09,0
1390,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.02325390395980438,8.039403e-09,0
1391,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.023519655848167252,8.039403e-09,0
1392,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.02378540773714894,8.039403e-09,0
1393,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.024051159627244505,8.039403e-09,0
1394,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.024316911516968777,8.039403e-09,0
1395,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.025380148110178802,8.039403e-09,0
1396,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.025645899997056507,8.039403e-09,0
1397,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.025911651888265944,8.039403e-09,0
1398,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.02670896095050231,8.039403e-09,0
1399,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.026841691189607303,8.039403e-09,0
1400,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.027240236341932473,8.039403e-09,0
1401,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.02724023634118989,8.039403e-09,0
1402,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.027240236340694834,8.039403e-09,0
1403,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.02724023634180871,8.039403e-09,0
1404,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.027240236340942362,8.039403e-09,0
1405,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.02724023634292258,8.039403e-09,0
1406,8.039403e-09,0.0,8.039403e-09,8.039403e-09,8.039403e-09,8.039403e-09,8.039403e-09,0.0,0.0272402363435414,8.039403e-09,0
1407,8.039403e-09,0.0,8.039403e-09,8.039403e-09,8.039403e-09,8.039403e-09,8.039403e-09,0.0,0.027240236343541398,8.039403e-09,0
1408,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.027240236342551287,8.039403e-09,0
1409,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.027240236340323548,8.039403e-09,0
1410,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.02724023634057107,8.039403e-09,0
1411,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.027240236342427532,8.039403e-09,0
1412,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.027240236343665163,8.039403e-09,0
1413,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.026708775569042085,8.039403e-09,0
1414,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.026443023675604898,8.039403e-09,0
1415,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.02591146650123634,8.039403e-09,0
1416,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.025645714612254653,8.039403e-09,0
1417,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.025379962723272965,8.039403e-09,0
1418,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.025114210834291276,8.039403e-09,0
1419,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.024316805792487524,8.039403e-09,0
1420,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.024051053903505835,8.039403e-09,0
1421,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.023253648861949614,8.039403e-09,0
1422,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.022987896972967922,8.039403e-09,0
1423,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.022190587911102844,8.039403e-09,0
1424,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.021924836022121152,8.039403e-09,0
1425,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.021792105782273585,8.039403e-09,0
1426,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.02139356063366133,8.039403e-09,0
1427,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.021393560633166272,8.039403e-09,0
1428,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.021393560633166275,8.039403e-09,0
1429,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.02139356063539402,8.039403e-09,0
1430,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.021393560637126715,8.039403e-09,0
1431,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.02139356063527026,8.039403e-09,0
1432,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.021393560638240588,8.039403e-09,0
1433,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0213935606392307,8.039403e-09,0
1434,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.021393560638735647,8.039403e-09,0
1435,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.02139356063984952,8.039403e-09,0
1436,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.021393560638983174,8.039403e-09,0
1437,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.021393560640963392,8.039403e-09,0
1438,8.039403e-09,0.0,8.039403e-09,8.039403e-09,8.039403e-09,8.039403e-09,8.039403e-09,0.0,0.021393560641582213,8.039403e-09,0
1439,8.039403e-09,0.0,8.039403e-09,8.039403e-09,8.039403e-09,8.039403e-09,8.039403e-09,0.0,0.021393560641582213,8.039403e-09,0
1440,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.021393560640592103,8.039403e-09,0
1441,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.021393560638364357,8.039403e-09,0
1442,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.02139356063861188,8.039403e-09,0
1443,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.021393560640468337,8.039403e-09,0
1444,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.02139356064170598,8.039403e-09,0
1445,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.02139356063984952,8.039403e-09,0
1446,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.021393560635394025,8.039403e-09,0
1447,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.021393560633661327,8.039403e-09,0
1448,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.02139356063366133,8.039403e-09,0
1449,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.02139356063366133,8.039403e-09,0
1450,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.02139356063366133,8.039403e-09,0
1451,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.021393560633661327,8.039403e-09,0
1452,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.02139356063366133,8.039403e-09,0
1453,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.02139356063390886,8.039403e-09,0
1454,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.02139356063390886,8.039403e-09,0
1455,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.02139356063366133,8.039403e-09,0
1456,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.021393560633661327,8.039403e-09,0
1457,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.021393560633661327,8.039403e-09,0
1458,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.021393560633661327,8.039403e-09,0
1459,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.021393560633166272,8.039403e-09,0
1460,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.021393560633166272,8.039403e-09,0
1461,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.020862099860894705,8.039403e-09,0
1462,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0208620998626274,8.039403e-09,0
1463,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.020064790801009848,8.039403e-09,0
1464,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.01979903891400838,8.039403e-09,0
1465,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.019533287024902923,8.039403e-09,0
1466,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.01926753513542618,8.039403e-09,0
1467,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.019001783247558367,8.039403e-09,0
1468,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.01820437820451698,8.039403e-09,0
1469,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.01793862631751551,8.039403e-09,0
1470,8.039403e-09,0.0,8.039403e-09,8.039403e-09,8.039403e-09,8.039403e-09,8.039403e-09,0.0,0.01767287442952393,8.039403e-09,0
1471,8.039403e-09,0.0,8.039403e-09,8.039403e-09,8.039403e-09,8.039403e-09,8.039403e-09,0.0,0.01740712254054224,8.039403e-09,0
1472,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.01687550267646874,8.039403e-09,0
1473,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.016344061587839017,8.039403e-09,0
1474,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.016344061587715255,8.039403e-09,0
1475,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.015945516440464397,8.039403e-09,0
1476,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.01594551644170204,8.039403e-09,0
1477,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.01594551644157827,8.039403e-09,0
1478,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.015945516437122775,8.039403e-09,0
1479,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.01594551643539008,8.039403e-09,0
1480,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.016078385280541986,8.039403e-09,0
1481,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.016078385280789514,8.039403e-09,0
1482,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.016078385280789514,8.039403e-09,0
1483,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.016078385280789514,8.039403e-09,0
1484,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.016078385280789514,8.039403e-09,0
1485,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.01607838528103704,8.039403e-09,0
1486,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.01607838528103704,8.039403e-09,0
1487,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.016078385280789514,8.039403e-09,0
1488,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.016078385280789514,8.039403e-09,0
1489,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.016078385280789514,8.039403e-09,0
1490,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.016078385280789514,8.039403e-09,0
1491,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.01607838528029446,8.039403e-09,0
1492,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.01607838528029446,8.039403e-09,0
1493,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.016078385280541986,8.039403e-09,0
1494,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.01607838528227468,8.039403e-09,0
1495,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.016875827312003124,8.039403e-09,0
1496,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.016875827311755597,8.039403e-09,0
1497,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.016875827311631834,8.039403e-09,0
1498,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.017673136372630568,8.039403e-09,0
1499,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.017938888263840002,8.039403e-09,0
1500,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.018204640151584055,8.039403e-09,0
1501,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.01900204519573932,8.039403e-09,0
1502,8.039403e-09,0.0,8.039403e-09,8.039403e-09,8.039403e-09,8.039403e-09,8.039403e-09,0.0,0.01979945023853318,8.039403e-09,0
1503,8.039403e-09,0.0,8.039403e-09,8.039403e-09,8.039403e-09,8.039403e-09,8.039403e-09,0.0,0.020065202127143578,8.039403e-09,0
1504,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.020330954016496556,8.039403e-09,0
1505,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.02033095401303117,8.039403e-09,0
1506,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.021128263074401195,8.039403e-09,0
1507,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.021394014965858157,8.039403e-09,0
1508,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.021526745209171114,8.039403e-09,0
1509,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.022191271613383794,8.039403e-09,0
1510,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0221912716044728,8.039403e-09,0
1511,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.02219127160261634,8.039403e-09,0
1512,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.022191271603606455,8.039403e-09,0
1513,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.022191271604720328,8.039403e-09,0
1514,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.022191271605091618,8.039403e-09,0
1515,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.022191271605462908,8.039403e-09,0
1516,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.022191271605091618,8.039403e-09,0
1517,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.022191271604967856,8.039403e-09,0
1518,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.02219127160397775,8.039403e-09,0
1519,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.022191271602616344,8.039403e-09,0
1520,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.022191271603606455,8.039403e-09,0
1521,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.022191271604720328,8.039403e-09,0
1522,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.022191271605957966,8.039403e-09,0
1523,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.021792438639189497,8.039403e-09,0
1524,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.02179243863696175,8.039403e-09,0
1525,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.021792438636714227,8.039403e-09,0
1526,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.02179243863844692,8.039403e-09,0
1527,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.02179243863869445,8.039403e-09,0
1528,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.021792438640674667,8.039403e-09,0
1529,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0217924386405509,8.039403e-09,0
1530,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.021792438640055846,8.039403e-09,0
1531,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.021792438641169722,8.039403e-09,0
1532,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.021792438639932084,8.039403e-09,0
1533,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.021792438641912305,8.039403e-09,0
1534,8.039403e-09,0.0,8.039403e-09,8.039403e-09,8.039403e-09,8.039403e-09,8.039403e-09,0.0,0.021792438642902416,8.039403e-09,0
1535,8.039403e-09,0.0,8.039403e-09,8.039403e-09,8.039403e-09,8.039403e-09,8.039403e-09,0.0,0.021792438642902416,8.039403e-09,0
1536,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.021792438643273702,8.039403e-09,0
1537,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.02179243864079843,8.039403e-09,0
1538,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.021792438640674663,8.039403e-09,0
1539,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.021792438642036067,8.039403e-09,0
1540,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.021792438645501455,8.039403e-09,0
1541,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.02179243864537769,8.039403e-09,0
1542,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.021792438638694445,8.039403e-09,0
1543,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.021792438636837993,8.039403e-09,0
1544,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0217924386378281,8.039403e-09,0
1545,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.021792438638941973,8.039403e-09,0
1546,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.021792438639313263,8.039403e-09,0
1547,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.021792438639684553,8.039403e-09,0
1548,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.021792438639313266,8.039403e-09,0
1549,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0217924386391895,8.039403e-09,0
1550,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.021792438638199393,8.039403e-09,0
1551,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.02179243863683799,8.039403e-09,0
1552,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.021792438637828097,8.039403e-09,0
1553,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.021792438638941973,8.039403e-09,0
1554,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.021792438640179615,8.039403e-09,0
1555,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0217924386391895,8.039403e-09,0
1556,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.021792438636961748,8.039403e-09,0
1557,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.021792438636714224,8.039403e-09,0
1558,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.021260977863947605,8.039403e-09,0
1559,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.02126097786419513,8.039403e-09,0
1560,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.02099528867048776,8.039403e-09,0
1561,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.02019797960887021,8.039403e-09,0
1562,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.019932227718650882,8.039403e-09,0
1563,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.019400786632248916,8.039403e-09,0
1564,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.019400786632001385,8.039403e-09,0
1565,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.019135034745247446,8.039403e-09,0
1566,8.039403e-09,0.0,8.039403e-09,8.039403e-09,8.039403e-09,8.039403e-09,8.039403e-09,0.0,0.018869282856265757,8.039403e-09,0
1567,8.039403e-09,0.0,8.039403e-09,8.039403e-09,8.039403e-09,8.039403e-09,8.039403e-09,0.0,0.01860353096728407,8.039403e-09,0
1568,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.018337779078673667,8.039403e-09,0
1569,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.017806159213114996,8.039403e-09,0
1570,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.017274718126589265,8.039403e-09,0
1571,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.01714198788674169,8.039403e-09,0
1572,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.016743442741099766,8.039403e-09,0
1573,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.016743442741966114,8.039403e-09,0
1574,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.016743442737015564,8.039403e-09,0
1575,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.016743442735159104,8.039403e-09,0
1576,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.016743442736149215,8.039403e-09,0
1577,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.016743442737263088,8.039403e-09,0
1578,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.01674344273763438,8.039403e-09,0
1579,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.01674344273800567,8.039403e-09,0
1580,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.01674344273763438,8.039403e-09,0
1581,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.016610397522264328,8.039403e-09,0
1582,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.016610397521274217,8.039403e-09,0
1583,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.01661039752016034,8.039403e-09,0
1584,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.016610397521150455,8.039403e-09,0
1585,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.016610397522264328,8.039403e-09,0
1586,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.016610397523501963,8.039403e-09,0
1587,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.016610397522511856,8.039403e-09,0
1588,0.0,8.039403e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.01661039752028411,8.039403e-09,0
