,0,1,2,3,4,5,6,7
4508,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4509,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4510,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4511,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4512,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4513,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4514,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4515,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4516,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4517,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4518,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4519,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4520,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4521,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4522,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4523,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4524,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4525,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4526,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4527,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4528,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4529,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4530,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4531,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4532,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4533,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4534,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4535,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4536,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4537,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4538,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4539,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4540,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4541,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4542,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4543,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4544,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4545,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4546,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4547,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4548,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4549,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4550,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4551,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4552,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4553,6.79,-0.03,3.09,6.85,6.7,3.79,7.56,6.06
4554,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4555,0.74,-0.03,1.58,-0.13,-0.13,1.61,0.35,1.4
4556,1.01,-0.03,3.89,-0.13,-0.28,2.05,-1.06,1.44
4557,1.18,-0.03,1.38,-0.13,-0.04,2.26,0.56,1.24
4558,1.18,-0.03,1.38,-0.13,-0.04,2.26,0.56,1.24
4559,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4560,1.18,-0.03,1.38,-0.13,-0.04,2.26,0.56,1.24
4561,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4562,1.01,-0.03,3.89,-0.13,-0.28,2.05,-1.06,1.44
4563,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4564,0.37,-0.03,0.49,-0.13,0.39,0.85,0.85,0.33
4565,2.92,-0.03,0.47,0.77,3.42,0.35,2.89,2.62
4566,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4567,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4568,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4569,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4570,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4571,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4572,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4573,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4574,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4575,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4576,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4577,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4578,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4579,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4580,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4581,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4582,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4583,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4584,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4585,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4586,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4587,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4588,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4589,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4590,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4591,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4592,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4593,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4594,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4595,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4596,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4597,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4598,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4599,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4600,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4601,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4602,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4603,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4604,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4605,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4606,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4607,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4608,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4609,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4610,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4611,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4612,6.79,-0.03,3.09,6.85,6.7,3.79,7.56,6.06
4613,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4614,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4615,1.01,-0.03,3.89,-0.13,-0.28,2.05,-1.06,1.44
4616,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4617,1.18,-0.03,1.38,-0.13,-0.04,2.26,0.56,1.24
4618,1.18,-0.03,1.38,-0.13,-0.04,2.26,0.56,1.24
4619,1.18,-0.03,1.38,-0.13,-0.04,2.26,0.56,1.24
4620,1.18,-0.03,1.38,-0.13,-0.04,2.26,0.56,1.24
4621,1.18,-0.03,1.38,-0.13,-0.04,2.26,0.56,1.24
4622,1.01,-0.03,3.89,-0.13,-0.28,2.05,-1.06,1.44
4623,1.18,-0.03,1.38,-0.13,-0.04,2.26,0.56,1.24
4624,-0.32,-0.03,-0.23,0.61,0.55,-0.42,-0.18,-0.27
4625,3.12,-0.03,0.41,-0.13,2.22,1.02,3.75,2.84
4626,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4627,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4628,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4629,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4630,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4631,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4632,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4633,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4634,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4635,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4636,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4637,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4638,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4639,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4640,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4641,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4642,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4643,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4644,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4645,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4646,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4647,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4648,-0.51,-0.03,0.44,0.6,1.12,-0.42,0.0,0.25
4649,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4650,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4651,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4652,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4653,0.7,-0.03,-0.38,-0.13,-0.54,0.57,2.13,-0.34
4654,-0.32,-0.03,-0.32,-0.13,-0.54,-0.02,0.37,0.12
4655,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4656,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4657,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4658,0.7,-0.03,-0.38,-0.13,-0.54,0.57,2.13,-0.34
4659,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4660,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4661,6.79,-0.03,3.09,6.85,6.7,3.79,7.56,6.06
4662,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4663,1.01,-0.03,3.89,-0.13,-0.28,2.05,-1.06,1.44
4664,1.18,-0.03,1.38,-0.13,-0.04,2.26,0.56,1.24
4665,1.18,-0.03,1.38,-0.13,-0.04,2.26,0.56,1.24
4666,1.85,-0.03,2.48,0.98,2.12,2.43,-0.2,1.31
4667,1.85,-0.03,2.48,0.98,2.12,2.43,-0.2,1.31
4668,1.18,-0.03,1.38,-0.13,-0.04,2.26,0.56,1.24
4669,1.18,-0.03,1.38,-0.13,-0.04,2.26,0.56,1.24
4670,1.18,-0.03,1.38,-0.13,-0.04,2.26,0.56,1.24
4671,1.18,-0.03,1.38,-0.13,-0.04,2.26,0.56,1.24
4672,-0.74,-0.03,2.73,-0.13,-0.31,-0.42,-1.06,0.77
4673,1.18,-0.03,1.38,-0.13,-0.04,2.26,0.56,1.24
4674,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4675,2.92,-0.03,0.47,0.77,3.42,0.35,2.89,2.62
4676,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4677,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4678,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4679,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4680,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4681,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4682,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4683,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4684,-0.32,-0.03,-0.32,-0.13,-0.54,-0.02,0.37,0.12
4685,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4686,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4687,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4688,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4689,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4690,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4691,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4692,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4693,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4694,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4695,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4696,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4697,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4698,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4699,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4700,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4701,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4702,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4703,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4704,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4705,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4706,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4707,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4708,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4709,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4710,6.79,-0.03,3.09,6.85,6.7,3.79,7.56,6.06
4711,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4712,1.18,-0.03,1.38,-0.13,-0.04,2.26,0.56,1.24
4713,1.01,-0.03,3.89,-0.13,-0.28,2.05,-1.06,1.44
4714,1.18,-0.03,1.38,-0.13,-0.04,2.26,0.56,1.24
4715,1.18,-0.03,1.38,-0.13,-0.04,2.26,0.56,1.24
4716,1.18,-0.03,1.38,-0.13,-0.04,2.26,0.56,1.24
4717,1.18,-0.03,1.38,-0.13,-0.04,2.26,0.56,1.24
4718,1.18,-0.03,1.38,-0.13,-0.04,2.26,0.56,1.24
4719,1.18,-0.03,1.38,-0.13,-0.04,2.26,0.56,1.24
4720,1.18,-0.03,1.38,-0.13,-0.04,2.26,0.56,1.24
4721,1.01,-0.03,3.89,-0.13,-0.28,2.05,-1.06,1.44
4722,1.18,-0.03,1.38,-0.13,-0.04,2.26,0.56,1.24
4723,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4724,2.92,-0.03,0.47,0.77,3.42,0.35,2.89,2.62
4725,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4726,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4727,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4728,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4729,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4730,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4731,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4732,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4733,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4734,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4735,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4736,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4737,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4738,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4739,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4740,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4741,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4742,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4743,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4744,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4745,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4746,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4747,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4748,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4749,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4750,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4751,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4752,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4753,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4754,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4755,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4756,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4757,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4758,6.79,-0.03,3.09,6.85,6.7,3.79,7.56,6.06
4759,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4760,1.18,-0.03,1.38,-0.13,-0.04,2.26,0.56,1.24
4761,1.01,-0.03,3.89,-0.13,-0.28,2.05,-1.06,1.44
4762,1.18,-0.03,1.38,-0.13,-0.04,2.26,0.56,1.24
4763,1.18,-0.03,1.38,-0.13,-0.04,2.26,0.56,1.24
4764,1.18,-0.03,1.38,-0.13,-0.04,2.26,0.56,1.24
4765,1.18,-0.03,1.38,-0.13,-0.04,2.26,0.56,1.24
4766,1.18,-0.03,1.38,-0.13,-0.04,2.26,0.56,1.24
4767,1.18,-0.03,1.38,-0.13,-0.04,2.26,0.56,1.24
4768,1.18,-0.03,1.38,-0.13,-0.04,2.26,0.56,1.24
4769,1.18,-0.03,1.38,-0.13,-0.04,2.26,0.56,1.24
4770,1.01,-0.03,3.89,-0.13,-0.28,2.05,-1.06,1.44
4771,0.37,-0.03,0.49,-0.13,0.39,0.85,0.85,0.33
4772,2.92,-0.03,0.47,0.77,3.42,0.35,2.89,2.62
4773,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4774,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4775,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4776,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4777,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4778,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4779,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4780,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4781,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4782,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4783,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4784,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4785,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4786,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4787,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4788,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4789,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4790,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4791,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4792,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4793,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4794,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4795,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4796,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4797,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4798,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4799,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4800,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4801,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4802,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4803,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4804,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4805,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4806,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4807,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4808,6.79,-0.03,3.09,6.85,6.7,3.79,7.56,6.06
4809,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4810,0.74,-0.03,1.58,-0.13,-0.13,1.61,0.35,1.4
4811,1.31,-0.03,2.85,-0.13,-0.54,2.71,-1.06,1.04
4812,1.18,-0.03,1.38,-0.13,-0.04,2.26,0.56,1.24
4813,1.18,-0.03,1.38,-0.13,-0.04,2.26,0.56,1.24
4814,1.18,-0.03,1.38,-0.13,-0.04,2.26,0.56,1.24
4815,1.18,-0.03,1.38,-0.13,-0.04,2.26,0.56,1.24
4816,1.18,-0.03,1.38,-0.13,-0.04,2.26,0.56,1.24
4817,1.18,-0.03,1.38,-0.13,-0.04,2.26,0.56,1.24
4818,1.18,-0.03,1.38,-0.13,-0.04,2.26,0.56,1.24
4819,1.18,-0.03,1.38,-0.13,-0.04,2.26,0.56,1.24
4820,1.01,-0.03,3.89,-0.13,-0.28,2.05,-1.06,1.44
4821,0.37,-0.03,0.49,-0.13,0.39,0.85,0.85,0.33
4822,2.92,-0.03,0.47,0.77,3.42,0.35,2.89,2.62
4823,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4824,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4825,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4826,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4827,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4828,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4829,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4830,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4831,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4832,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4833,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4834,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4835,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4836,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4837,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4838,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4839,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4840,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
4841,-0.25,-0.03,-0.38,-0.13,-0.14,-0.42,-0.09,-0.27
